monthly_income,monthly_expenses,existing_debt_payment,credit_score,age,debt_to_income_ratio,max_affordable_loan
103174.1,34940.52,8019.6,568.0,42,0.416,885687.18
50009.1,29567.89,7171.49,725.0,52,0.735,280244.57
65617.12,21403.3,5112.55,658.0,64,0.404,692652.48
83314.77,62009.61,3690.88,704.0,28,0.789,322441.8
24540.86,12900.9,1673.09,721.0,58,0.594,174533.56
15979.78,11653.68,956.6,541.0,60,0.789,51500.41
21858.59,10447.7,34.2,699.0,23,0.48,221977.84
91564.6,54053.11,8168.6,767.0,59,0.68,600130.67
46203.55,26862.85,154.2,717.0,59,0.585,463080.79
123954.98,67337.72,8887.84,650.0,67,0.615,822507.08
45893.81,22263.14,5396.52,567.0,62,0.603,292684.82
64613.78,39341.29,10884.74,721.0,34,0.777,297983.21
98552.75,40512.62,5306.93,830.0,53,0.465,1142762.44
110152.32,40600.46,9216.67,733.0,35,0.452,1101317.3
111537.59,82138.96,13960.98,773.0,50,0.862,308207.65
90209.16,59454.62,7473.48,755.0,35,0.742,513082.43
85601.56,47926.92,6736.37,649.0,24,0.639,484103.66
74813.17,59833.43,1161.99,687.0,46,0.815,233289.94
79459.03,40511.01,1605.37,749.0,22,0.53,739956.28
46220.36,34591.57,1665.23,554.0,33,0.784,154198.95
39545.03,22791.23,3023.63,732.0,48,0.653,241794.69
59915.64,23743.81,4833.65,781.0,22,0.477,682007.21
55745.38,46112.92,4185.26,676.0,27,0.902,102656.63
48669.3,34000.69,66.41,745.0,46,0.7,275148.73
77409.69,41170.1,5382.22,636.0,46,0.601,501007.34
83882.63,55285.0,3846.44,683.0,33,0.705,466620.07
62210.17,30448.43,3631.94,658.0,21,0.548,561929.3
96938.25,65372.48,2542.04,717.0,18,0.701,470095.39
31457.77,6291.55,2151.9,672.0,25,0.268,364588.85
55158.51,21899.57,1890.45,546.0,45,0.431,552912.06
42079.44,29324.7,1427.41,623.0,18,0.731,186554.68
15000.0,7688.28,290.37,835.0,45,0.532,129419.0
57932.98,33666.67,1552.0,725.0,20,0.608,395947.49
56956.31,19819.78,1687.18,512.0,67,0.378,613542.35
97836.24,80928.19,9831.14,777.0,19,0.928,146750.44
75770.29,55204.68,6342.92,588.0,42,0.812,251613.84
34395.33,17882.04,2402.74,751.0,54,0.59,256948.26
106352.31,52037.72,5756.83,783.0,28,0.543,865918.26
90525.84,63770.08,13639.96,688.0,63,0.855,224899.11
74552.44,63173.55,5801.76,600.0,35,0.925,87251.95
54337.9,37659.64,1418.47,623.0,59,0.719,255779.09
36014.02,31540.01,2065.69,730.0,56,0.933,45356.55
50694.83,20868.39,2726.8,589.0,57,0.465,495718.47
87218.72,37250.41,2500.9,633.0,37,0.456,837511.33
107114.66,39810.11,12856.32,721.0,34,0.492,998409.01
98581.09,60751.99,11125.17,628.0,24,0.729,547121.11
47778.76,27536.84,726.92,794.0,65,0.592,266953.39
32009.56,16875.68,1878.41,597.0,34,0.586,241645.57
63522.16,42648.06,10319.28,417.0,21,0.834,165727.96
15789.02,11602.55,2005.52,618.0,53,0.862,39943.5
68079.19,21863.68,12158.11,705.0,47,0.5,686845.58
56309.94,25928.15,6844.73,749.0,18,0.582,394020.76
48349.09,32539.98,1832.92,647.0,52,0.711,271714.22
20132.42,9660.33,860.86,658.0,29,0.523,178406.81
72840.0,31340.8,5446.93,678.0,34,0.505,627323.77
46682.48,32807.54,3808.17,819.0,33,0.784,212488.26
30752.08,10965.42,1431.62,710.0,45,0.403,345983.82
15000.0,7571.45,676.03,641.0,49,0.55,108039.87
59312.13,35545.56,8580.48,844.0,63,0.744,244206.92
104306.29,48390.51,5095.64,681.0,52,0.513,801791.1
101531.48,67769.56,17509.77,514.0,36,0.84,243156.36
48572.59,22570.15,6188.67,569.0,46,0.592,345766.64
44944.7,34216.08,6776.94,725.0,46,0.912,63245.67
71719.36,38092.88,5318.85,538.0,68,0.605,483437.86
35040.36,22800.43,1317.6,720.0,33,0.688,209916.57
67544.8,44708.14,3045.19,618.0,21,0.707,414811.71
79152.01,36082.95,4263.29,774.0,38,0.51,776121.53
90673.33,21940.86,9595.83,693.0,66,0.348,858788.92
57496.15,34734.19,2568.81,549.0,68,0.649,372312.96
54908.16,30794.87,3023.24,753.0,61,0.616,365016.72
38050.44,24100.15,3085.66,789.0,18,0.714,191265.65
39327.99,20294.06,6786.89,578.0,36,0.689,202891.08
54338.03,26377.63,4172.48,616.0,68,0.562,435730.16
69184.14,58894.45,2635.45,720.0,69,0.889,138768.73
82839.62,27266.4,3225.2,735.0,61,0.368,986012.55
39920.53,26351.24,2251.61,850.0,43,0.716,208071.32
97317.21,45136.67,13794.69,751.0,29,0.606,644906.17
53221.91,26591.43,2206.79,850.0,34,0.541,504117.36
59465.82,29877.68,4813.46,682.0,54,0.583,381461.43
41319.71,17746.19,5738.65,711.0,45,0.568,306817.37
15000.0,9535.25,1365.12,635.0,53,0.727,69731.7
82101.13,62281.64,9232.21,638.0,46,0.871,191092.84
78421.1,48660.45,2114.52,692.0,22,0.647,492546.95
52966.81,29953.12,535.3,633.0,55,0.576,382557.38
61674.77,24795.35,1119.1,475.0,20,0.42,490250.93
72898.48,45745.53,1599.59,627.0,32,0.649,428518.55
20936.35,18286.91,212.98,766.0,20,0.884,45622.75
46773.68,23054.55,3779.72,686.0,30,0.574,378421.25
79856.62,39417.42,2833.87,686.0,22,0.529,630527.0
28642.76,13342.85,796.48,619.0,38,0.494,229789.1
67338.95,32092.93,2724.66,707.0,58,0.517,527988.3
26085.45,5217.09,2120.01,813.0,40,0.281,376380.56
71660.75,43767.18,6277.16,792.0,64,0.698,407220.51
59108.96,25012.97,7848.39,709.0,39,0.556,479251.46
19621.7,6052.52,2426.8,612.0,51,0.432,183742.27
89118.48,59083.64,3858.69,821.0,58,0.706,497832.33
41635.21,16141.86,6812.4,765.0,43,0.551,336658.67
39743.69,19840.04,5985.42,562.0,64,0.65,244010.16
65014.23,50058.77,1836.35,539.0,48,0.798,216366.86
88715.93,30040.78,7812.92,566.0,52,0.427,976985.19
34604.45,11077.24,1888.59,641.0,24,0.375,370625.55
61542.0,36334.14,1755.45,752.0,57,0.619,516716.74
70720.41,51090.06,1170.62,750.0,62,0.739,340932.38
77327.64,24269.18,6034.1,707.0,49,0.392,913473.68
64411.04,39365.03,897.53,669.0,39,0.625,408350.32
50824.3,32382.7,1709.0,850.0,64,0.671,354945.26
39310.24,9478.72,1772.94,683.0,23,0.286,392426.23
62153.6,41628.94,9481.39,673.0,38,0.822,174591.44
33196.52,22623.13,4994.37,639.0,62,0.832,88825.9
15000.0,7548.48,582.34,850.0,56,0.542,167514.3
70914.0,52324.03,12505.48,738.0,66,0.914,126814.83
82598.37,59509.51,8838.62,597.0,64,0.827,250484.25
15000.0,8482.02,2221.75,588.0,54,0.714,70070.03
34756.73,16762.59,2186.91,546.0,44,0.545,245648.64
75478.86,30499.18,2701.41,672.0,27,0.44,716992.72
111437.39,60662.67,5126.82,560.0,39,0.59,812720.15
60519.84,38458.17,391.85,587.0,61,0.642,371780.37
41799.93,20957.37,2288.08,765.0,68,0.556,388194.74
55427.59,12214.85,2000.32,751.0,35,0.256,827915.89
94371.91,69864.19,6169.52,799.0,21,0.806,374514.02
43850.9,25369.21,511.8,562.0,62,0.59,276659.79
40020.2,19732.21,3856.34,600.0,52,0.589,259851.62
47931.41,32525.0,1587.43,630.0,55,0.712,245435.97
36166.78,28162.92,1807.51,811.0,55,0.829,127074.79
63066.76,12613.35,3074.42,685.0,53,0.249,846158.31
100616.96,61893.47,11202.09,826.0,21,0.726,480372.9
68076.98,22874.04,3010.27,730.0,62,0.38,809377.4
53691.16,33549.81,1083.99,671.0,27,0.645,369765.55
52704.72,29998.95,4888.1,726.0,49,0.662,296609.29
20920.23,13501.06,2570.73,542.0,27,0.768,77432.01
82077.74,38996.19,2038.34,516.0,60,0.5,599477.3
58054.07,15617.36,5722.46,701.0,62,0.368,740263.32
55488.0,26769.9,80.24,681.0,27,0.484,623970.98
139827.69,85438.51,14253.25,835.0,28,0.713,910243.58
67468.82,47383.95,3247.13,570.0,67,0.75,238051.48
41205.22,15420.04,963.64,710.0,56,0.398,475440.26
49341.06,34739.02,8330.2,736.0,26,0.873,124597.13
88711.14,40170.1,10411.09,707.0,30,0.57,827068.91
62831.76,37973.47,5291.02,768.0,59,0.689,354446.35
24043.05,11384.77,921.67,629.0,35,0.512,203159.12
82980.72,47906.9,3999.76,747.0,64,0.626,519814.78
43296.4,29605.28,5758.4,725.0,54,0.817,128330.89
106832.44,39095.11,13083.12,773.0,64,0.488,1061531.14
87001.2,38977.77,7952.12,639.0,28,0.539,810912.66
48816.95,28203.72,4710.38,585.0,45,0.674,270877.73
92025.41,82822.87,2452.11,630.0,23,0.927,118930.94
61696.39,25944.66,2068.75,595.0,50,0.454,503251.18
81319.34,69610.99,5562.13,635.0,31,0.924,109707.23
72118.32,61348.42,2103.67,653.0,64,0.88,145878.21
38841.08,20795.65,3005.53,607.0,46,0.613,247701.56
43911.25,22187.35,783.88,681.0,56,0.523,445128.27
85749.02,38260.37,6057.04,586.0,32,0.517,673105.39
51630.62,27868.64,4870.23,674.0,65,0.634,329865.87
49908.79,16918.68,8178.94,640.0,22,0.503,447807.83
36121.94,19453.98,1392.98,670.0,39,0.577,192778.02
70589.98,54674.2,7500.54,711.0,69,0.881,143831.82
111563.12,51133.53,18350.63,647.0,48,0.623,612751.74
33311.68,17118.58,2092.06,618.0,36,0.577,231652.74
60605.49,17868.25,4223.55,628.0,68,0.365,802733.26
95305.51,57765.56,12326.11,762.0,35,0.735,348814.19
58008.97,34206.28,6803.43,782.0,23,0.707,274865.1
71309.29,39901.5,3631.53,639.0,26,0.61,556410.72
33440.16,17304.48,2625.77,668.0,47,0.596,239260.6
70707.68,35784.19,1886.11,544.0,48,0.533,568274.98
55321.39,34591.64,5372.48,665.0,52,0.722,278644.27
84643.25,46187.92,1389.06,564.0,34,0.562,627795.18
89684.65,53563.78,1536.01,641.0,59,0.614,590033.28
124739.09,72629.01,10164.95,766.0,33,0.664,563892.5
74490.83,53522.71,2840.93,560.0,50,0.757,301616.23
68144.91,44399.75,3308.1,608.0,21,0.7,391536.27
64859.61,37549.13,3548.54,608.0,48,0.634,451433.87
51170.84,39798.8,3853.44,546.0,50,0.853,131353.24
68462.1,41970.02,6555.66,749.0,67,0.709,374719.4
52614.96,39237.32,5618.12,702.0,69,0.853,145097.09
64211.52,41162.24,4193.74,825.0,53,0.706,407839.52
92939.94,25438.79,10315.79,600.0,28,0.385,832057.74
34836.44,25978.41,2131.34,538.0,21,0.807,130299.12
88496.96,50467.73,5368.84,755.0,68,0.631,685640.95
92927.88,50386.13,10441.29,651.0,53,0.655,676804.07
57048.29,33784.12,4409.62,643.0,22,0.669,343968.39
15000.0,7473.79,728.64,798.0,38,0.547,126233.03
44804.45,26168.23,5251.33,694.0,30,0.701,256498.64
92424.86,42628.07,4557.99,752.0,21,0.511,926184.05
59428.3,44044.74,915.23,630.0,59,0.757,302613.72
35017.44,18662.96,601.21,622.0,67,0.55,266634.45
47380.63,23340.29,7223.33,651.0,52,0.645,286812.24
81015.5,33318.53,6300.16,734.0,43,0.489,860982.62
73668.34,43487.63,3022.71,684.0,43,0.631,482662.05
54026.7,31231.0,3316.08,717.0,36,0.639,340656.29
50829.39,30917.67,6474.12,472.0,54,0.736,198301.34
50206.05,19877.19,2538.6,529.0,28,0.446,361502.5
36939.75,11444.78,4551.44,508.0,19,0.433,311990.99
100384.39,64631.36,8095.86,650.0,48,0.724,512380.46
51941.99,40135.38,5457.36,568.0,35,0.878,106466.71
90428.96,35814.12,1804.43,815.0,28,0.416,1095030.26
98032.9,77290.73,8672.73,678.0,61,0.877,247801.09
84957.77,50344.84,1737.01,697.0,33,0.613,747786.63
49209.49,27013.09,7542.53,593.0,19,0.702,243460.32
70093.25,34371.47,5967.96,590.0,49,0.576,449524.31
59395.11,20332.27,2174.92,804.0,65,0.379,693750.03
37407.45,26116.36,526.83,823.0,65,0.712,230713.89
68108.98,29536.08,6650.63,713.0,39,0.531,738485.57
30524.01,13217.78,469.81,517.0,53,0.448,276381.97
89691.98,62675.77,4731.27,646.0,25,0.752,414042.3
48384.57,12945.41,3641.9,705.0,53,0.343,573387.25
65028.99,20904.24,5591.15,662.0,60,0.407,701325.07
67082.2,36712.74,7480.79,510.0,42,0.659,413461.67
53527.38,31794.87,4450.97,828.0,57,0.677,372858.97
74667.35,46496.12,9649.91,613.0,61,0.752,319111.59
48127.41,24291.36,5125.95,573.0,48,0.611,322890.26
81782.43,73604.19,4506.37,678.0,21,0.955,64078.17
26350.51,13592.02,3195.16,775.0,56,0.637,206633.84
63159.49,32551.27,1580.73,721.0,62,0.54,641961.19
108473.22,46692.52,4208.91,575.0,60,0.469,886135.42
34991.72,19895.8,1659.45,562.0,27,0.616,206576.78
43056.38,27652.71,5333.11,505.0,44,0.766,155338.14
72847.7,53217.92,821.97,657.0,58,0.742,364711.52
64489.54,21062.76,4991.73,642.0,55,0.404,650681.1
68765.75,35283.76,176.74,721.0,34,0.516,679536.03
72229.68,44566.11,3233.92,625.0,62,0.662,359959.49
75868.04,48408.26,668.9,758.0,55,0.647,508035.4
87742.5,48344.56,10753.1,732.0,42,0.674,545424.83
70245.47,44350.43,4406.93,622.0,34,0.694,339645.8
53968.56,23133.91,6403.15,711.0,30,0.547,446395.95
76814.34,60198.31,6994.45,786.0,38,0.875,207930.3
107497.05,75129.07,2537.06,603.0,32,0.722,506010.07
56684.16,19740.87,1672.03,663.0,65,0.378,659170.84
35636.77,13853.24,2933.91,661.0,41,0.471,385724.71
87677.02,34453.71,5173.22,651.0,24,0.452,777296.01
56990.47,37140.43,2289.16,744.0,62,0.692,341131.96
15000.0,5359.36,2449.1,750.0,55,0.521,97813.62
81185.54,40620.89,4235.35,713.0,57,0.553,580059.06
46616.8,28818.77,324.23,709.0,39,0.625,347460.46
57736.67,31182.14,7754.55,635.0,59,0.674,313193.64
68299.51,40217.01,6843.48,706.0,27,0.689,403658.16
64762.49,25265.76,5946.34,577.0,50,0.482,480960.79
77736.3,49691.23,5149.22,850.0,29,0.705,337780.77
49112.84,22494.58,967.92,788.0,25,0.478,464374.29
72827.64,36509.01,12868.5,757.0,57,0.678,421816.67
53511.33,31339.43,1151.31,713.0,39,0.607,376107.87
78470.26,44371.93,2371.71,713.0,56,0.596,674871.07
75384.19,41732.46,3522.94,545.0,56,0.6,394948.37
36614.03,16015.2,965.8,579.0,64,0.464,307802.22
87149.55,44016.41,14278.09,589.0,61,0.669,473560.84
46600.91,25645.77,3254.7,685.0,33,0.62,317658.09
80201.44,27568.22,718.22,657.0,65,0.353,1019853.03
69182.18,33250.34,1304.57,745.0,51,0.499,652066.28
105954.59,64436.5,2202.24,603.0,63,0.629,730097.64
54413.35,19500.9,809.49,762.0,33,0.373,730804.75
51267.08,37091.08,923.04,614.0,31,0.741,197883.94
59514.51,44067.04,2399.88,647.0,23,0.781,257506.35
52420.51,19040.56,9841.88,752.0,67,0.551,439082.01
79998.55,60290.34,3412.49,720.0,27,0.796,305245.88
19592.23,10353.77,136.17,580.0,41,0.535,156272.09
33657.94,20624.82,6064.22,765.0,44,0.793,139318.34
33304.93,15836.57,1854.17,687.0,64,0.531,242694.6
83757.69,57663.54,9502.19,509.0,67,0.802,224579.92
102765.33,62780.79,6630.14,613.0,26,0.675,548208.41
57388.77,24555.34,5110.35,647.0,65,0.517,521906.97
55779.46,20929.55,979.04,586.0,33,0.393,649788.55
61751.3,20436.88,4752.28,787.0,19,0.408,663223.49
89046.96,51486.17,5702.17,650.0,48,0.642,615021.46
36816.17,23410.33,2211.13,717.0,64,0.696,203769.72
65959.22,42718.15,5198.4,697.0,36,0.726,342032.53
84379.94,44915.68,13690.12,736.0,28,0.695,456423.02
72527.35,27302.96,14898.78,814.0,39,0.582,608421.39
64739.54,28983.17,1878.63,734.0,46,0.477,578514.67
85026.15,61461.35,3731.22,819.0,48,0.767,397556.75
15000.0,7159.59,738.04,736.0,25,0.527,145389.2
76946.88,43976.12,2846.75,691.0,27,0.609,528375.79
43648.11,16963.94,2678.42,706.0,23,0.45,454343.79
15000.0,9007.31,3547.2,470.0,48,0.837,39488.64
72780.06,35032.49,5221.66,644.0,68,0.553,639676.24
94341.46,66700.07,4805.3,669.0,52,0.758,334508.05
56563.79,37673.39,4313.59,715.0,67,0.742,289849.41
83821.86,39869.38,10669.64,678.0,57,0.603,537549.22
100306.96,53263.03,4367.32,707.0,46,0.575,695409.77
92872.86,43402.51,4016.78,574.0,38,0.511,716454.22
100999.11,34045.29,7759.83,553.0,58,0.414,890448.03
78553.19,33101.03,5713.69,585.0,22,0.494,688896.37
61885.84,35877.24,4358.71,806.0,22,0.65,385102.71
19950.85,11946.35,277.17,579.0,41,0.613,138152.16
53848.44,30816.5,3029.01,617.0,32,0.629,273203.73
38918.84,19643.89,930.77,688.0,45,0.529,370420.33
114273.57,78844.19,2109.54,553.0,51,0.708,466823.23
55602.85,31111.54,1308.57,610.0,30,0.583,417125.19
63080.12,41348.27,3087.55,734.0,61,0.704,322521.2
73787.13,20950.66,1135.98,645.0,49,0.299,877204.05
61090.06,12218.01,4558.42,815.0,39,0.275,800619.07
102376.28,60664.93,6103.04,544.0,46,0.652,462228.26
44433.77,14942.42,5994.35,652.0,20,0.471,399102.54
64865.19,33608.74,838.95,645.0,22,0.531,472976.21
41438.24,20913.27,2522.22,679.0,67,0.566,279998.97
26999.44,21278.53,1626.85,582.0,28,0.848,66433.96
44705.77,27270.5,563.72,634.0,65,0.623,288248.47
59074.08,33960.44,1539.21,743.0,58,0.601,449803.8
49267.44,33282.56,4900.71,658.0,43,0.775,208038.34
42689.48,25838.86,4532.22,594.0,26,0.711,185223.65
24842.06,11957.69,302.26,846.0,61,0.494,218673.63
57922.36,41166.66,715.28,684.0,28,0.723,313940.76
22381.99,8584.33,535.16,729.0,18,0.407,240606.67
79001.4,47281.32,7360.56,741.0,55,0.692,550791.22
62060.99,19726.99,1519.61,674.0,62,0.342,586418.67
23561.21,13679.44,1465.54,617.0,45,0.643,151104.79
52269.77,30261.5,8870.14,696.0,40,0.749,221382.74
41196.09,33017.36,3884.38,624.0,48,0.896,69156.36
67979.36,21430.76,3108.02,710.0,19,0.361,760190.67
93511.26,43002.74,14868.56,667.0,35,0.619,726953.93
15000.0,10101.04,695.81,762.0,33,0.72,67025.55
62875.65,37744.1,670.38,589.0,59,0.611,346093.09
55996.68,32312.65,9520.94,737.0,34,0.747,283468.93
76783.5,31218.61,4355.45,729.0,65,0.463,904392.04
65329.92,30141.74,2052.11,661.0,34,0.493,550143.44
41200.77,30354.92,5130.08,738.0,64,0.861,119522.94
52023.65,28211.05,2645.07,714.0,52,0.593,427136.51
40099.35,24312.4,230.78,733.0,48,0.612,300721.39
86900.18,46293.62,4409.75,728.0,52,0.583,690727.11
60532.79,22550.71,648.17,684.0,41,0.383,653740.84
107529.77,74203.23,16197.75,632.0,58,0.841,328073.4
58483.48,36580.53,6665.26,631.0,54,0.739,285229.19
42289.83,37885.16,2075.74,663.0,66,0.945,39380.85
22157.14,8811.07,1477.16,747.0,47,0.464,189497.46
15000.0,10100.79,909.93,731.0,35,0.734,69010.37
20396.6,7205.47,1956.19,760.0,44,0.449,192092.5
66678.17,38246.73,3866.37,769.0,33,0.632,469840.86
72718.13,50646.43,2655.94,663.0,37,0.733,364942.89
20470.23,4896.06,3159.19,837.0,58,0.394,258915.54
82375.96,42774.55,9031.96,672.0,64,0.629,577058.34
47923.47,22309.27,3748.08,640.0,45,0.544,393700.59
63669.83,28314.38,3236.01,707.0,38,0.496,592121.17
100305.52,60963.88,2410.05,719.0,58,0.632,683455.26
82420.98,59186.74,930.33,621.0,62,0.729,436524.26
53286.73,28242.41,4572.06,667.0,50,0.616,350342.67
37720.19,21908.76,717.99,644.0,65,0.6,261446.42
15000.0,8507.19,262.81,691.0,26,0.585,89297.7
42021.17,23123.01,1391.43,744.0,41,0.583,313369.43
54721.74,21155.35,7133.8,659.0,30,0.517,458581.21
35320.51,25298.91,2440.71,726.0,47,0.785,158808.09
56718.58,33706.68,4116.17,569.0,63,0.667,274793.77
61921.3,37724.45,9785.24,751.0,60,0.767,270629.05
54378.6,23329.7,1127.87,644.0,50,0.45,521853.14
43749.94,21048.84,2829.36,642.0,63,0.546,373877.76
64216.37,33622.4,573.2,712.0,41,0.533,530674.71
71048.52,22727.09,9063.05,716.0,37,0.447,774314.28
32740.02,9717.07,4632.89,671.0,67,0.438,340217.07
95273.31,43815.03,4239.23,609.0,18,0.504,753695.8
57535.3,36153.92,2337.32,642.0,40,0.669,299251.73
60471.24,27334.78,8682.49,688.0,50,0.596,539350.2
77705.36,30862.95,4133.17,719.0,34,0.45,752532.59
65830.4,28162.06,3684.92,614.0,19,0.484,489548.32
83828.42,40380.03,3484.18,629.0,48,0.523,668304.33
67178.1,33382.22,1258.18,701.0,48,0.516,558691.95
44689.07,39095.26,1827.34,673.0,33,0.916,60101.67
69037.59,48891.94,7828.54,692.0,54,0.822,224369.4
31406.84,22101.5,699.54,471.0,54,0.726,136633.49
62713.99,45485.65,2414.81,656.0,24,0.764,211186.07
59169.25,23678.17,3553.88,748.0,53,0.46,613962.49
54797.08,20091.09,1607.17,631.0,18,0.396,623338.36
56786.56,21804.31,989.05,719.0,47,0.401,572000.4
15000.0,11252.64,364.94,583.0,35,0.775,49686.47
46281.88,21656.27,5801.72,555.0,59,0.593,280440.87
62321.12,22578.73,3053.13,713.0,56,0.411,645475.84
63996.41,31060.69,5011.72,676.0,43,0.564,502068.03
34308.12,17641.55,2747.0,653.0,28,0.594,219122.32
91642.7,54093.2,6452.88,748.0,18,0.661,563876.37
38345.63,22533.53,4817.43,655.0,55,0.713,191250.93
84236.43,35865.59,2267.4,629.0,22,0.453,816938.39
70679.86,46143.24,3013.27,621.0,39,0.695,318765.9
43844.32,19910.62,5150.14,604.0,30,0.572,295882.62
104382.77,54963.64,2804.15,717.0,34,0.553,799045.73
30159.08,19694.36,2221.57,655.0,67,0.727,169269.84
82978.85,37649.73,7236.95,771.0,24,0.541,804557.31
85014.56,39497.53,5809.7,444.0,55,0.533,595140.2
43234.49,27616.04,4674.66,754.0,24,0.747,175012.27
94811.63,39947.94,12546.7,709.0,29,0.554,842692.56
53748.84,26459.54,5008.01,673.0,55,0.585,445188.13
67217.34,42572.86,1406.23,577.0,40,0.654,384665.47
66508.05,57071.48,2773.7,547.0,65,0.9,103482.25
56642.28,36296.98,2132.2,740.0,25,0.678,315913.24
80270.21,49839.45,7838.36,699.0,32,0.719,438965.63
79837.22,50267.13,3104.33,698.0,47,0.669,510696.28
16286.7,6335.88,67.2,672.0,26,0.393,157294.8
92608.51,52540.46,13561.3,748.0,62,0.714,454585.05
18437.7,10058.41,290.28,633.0,38,0.561,125318.22
85813.66,51336.96,3767.67,653.0,61,0.642,637493.11
88167.63,50033.03,8064.79,666.0,31,0.659,548627.08
32725.84,19863.11,1743.09,663.0,25,0.66,219002.93
49729.64,25027.93,2848.58,787.0,64,0.561,425067.38
32357.38,18081.03,7301.58,580.0,53,0.784,121273.4
54626.97,19983.95,2293.35,524.0,26,0.408,502495.18
52299.14,26254.9,7818.7,564.0,43,0.652,345148.31
79491.51,60304.25,3641.23,735.0,37,0.804,297900.59
92757.72,55452.54,11520.9,672.0,55,0.722,456371.6
94892.1,51892.87,1276.17,552.0,23,0.56,554261.46
45945.8,38338.02,1263.58,688.0,51,0.862,120321.9
54769.45,18943.37,6615.89,654.0,40,0.467,540865.35
17914.05,6871.5,677.51,725.0,56,0.421,215809.99
39853.25,32157.85,7934.15,744.0,50,1.006,0.0
84121.29,46846.65,6560.38,850.0,38,0.635,569048.65
100389.57,51561.34,7732.17,585.0,58,0.591,816690.31
29141.28,10785.75,1358.1,531.0,43,0.417,235153.46
45188.39,27888.22,723.92,727.0,22,0.633,281668.14
59339.86,37483.15,3293.23,759.0,26,0.687,405492.71
67004.03,25851.89,324.25,578.0,62,0.391,748028.51
39759.91,21031.35,4417.51,578.0,50,0.64,233119.85
70601.53,35277.65,2384.9,708.0,42,0.533,589136.6
48154.02,28333.66,3743.2,817.0,69,0.666,310541.32
59638.69,22788.69,5449.59,610.0,64,0.473,584828.34
73657.11,54343.63,2751.01,687.0,34,0.775,325802.46
60160.56,41352.78,4692.53,528.0,57,0.765,242386.02
49090.35,24325.43,2195.85,664.0,64,0.54,434248.99
57259.75,29634.05,2615.16,671.0,36,0.563,474320.56
57790.93,30602.41,4226.39,797.0,28,0.603,339335.58
50749.72,21987.51,2268.15,623.0,25,0.478,477449.92
53530.1,25881.03,8506.78,735.0,23,0.642,346459.53
99966.18,50928.71,1737.29,618.0,23,0.527,998507.53
74022.99,58621.04,4196.43,687.0,25,0.849,174055.53
52612.99,36407.81,1034.66,846.0,41,0.712,268556.47
77423.86,53437.81,15418.97,823.0,36,0.889,172338.16
51654.51,31276.23,7585.39,837.0,69,0.752,225405.05
89328.12,34159.16,12237.09,712.0,58,0.519,997611.46
69241.05,37651.65,164.42,663.0,44,0.546,595073.17
57317.45,39868.48,4336.96,703.0,37,0.771,227349.58
71192.92,25719.18,3964.17,717.0,41,0.417,802230.04
20728.1,13379.63,2527.73,711.0,55,0.767,91304.53
31830.81,28596.53,1875.15,623.0,22,0.957,22173.5
30151.87,21385.9,1499.88,620.0,33,0.759,110229.18
